"tissue","sample","individual","r","outlier"
"TCTX","GSM402003","4726",0.986492348201657,FALSE
"TCTX","GSM401951","4727",0.997610756645622,FALSE
"TCTX","GSM401950","4729",0.997512778985397,FALSE
"TCTX","GSM401972","4782",0.996136798678806,FALSE
"TCTX","GSM401952","4786",0.987957144240877,FALSE
"TCTX","GSM401966","4788",0.987125710892484,FALSE
"TCTX","GSM401935","4789",0.996876465634461,FALSE
"TCTX","GSM401996","4841",0.9887268257537,FALSE
"TCTX","GSM402001","4915",0.99671610525603,FALSE
"TCTX","GSM401969","4924",0.997004007709063,FALSE
"TCTX","GSM401959","5024",0.985539441159089,FALSE
"TCTX","GSM401931","5028",0.997843925709489,FALSE
"TCTX","GSM401963","5081",0.996964464826828,FALSE
"TCTX","GSM401949","5086",0.99738782350542,FALSE
"TCTX","GSM401961","5087",0.997343114021063,FALSE
