"tissue","sample","individual","r","outlier"
"TCTX","GSM394557","1795",0.981322013671936,FALSE
"TCTX","GSM394610","1797",0.994101920924694,FALSE
"TCTX","GSM394611","1802",0.991069995115341,FALSE
"TCTX","GSM394622","1805",0.98927863258118,FALSE
"TCTX","GSM394613","1825",0.981307299195216,FALSE
"TCTX","GSM394612","1827",0.984656947552076,FALSE
"TCTX","GSM394614","1830",0.966156017404359,FALSE
"TCTX","GSM394558","1838",0.983717717310219,FALSE
"TCTX","GSM394623","1839",0.987199833739924,FALSE
"TCTX","GSM394559","1840",0.983616217074018,FALSE
"TCTX","GSM394560","1846",0.972857086578053,FALSE
"TCTX","GSM394624","1847",0.988446796293714,FALSE
"TCTX","GSM394675","1849",0.988783124102405,FALSE
"TCTX","GSM394561","1862",0.986757776865982,FALSE
"TCTX","GSM394625","1865",0.991382042404096,FALSE
"TCTX","GSM394626","1866",0.981945014989359,FALSE
"TCTX","GSM394629","1867",0.99010382992001,FALSE
"TCTX","GSM394547","1883",0.96224007781207,FALSE
"TCTX","GSM394563","1889",0.969502275669403,FALSE
"TCTX","GSM394564","1902",0.981198930285979,FALSE
"TCTX","GSM394565","1903",0.970496323202138,FALSE
"TCTX","GSM394566","1907",0.974529159650952,FALSE
"TCTX","GSM394545","1909",0.980128343114985,FALSE
"TCTX","GSM394562","1917",0.957290013595994,FALSE
"TCTX","GSM394567","1924",0.996128999812609,FALSE
"TCTX","GSM394568","1935",0.995645415232546,FALSE
"TCTX","GSM394569","1936",0.989714052464432,FALSE
"TCTX","GSM394570","1939",0.993791458962807,FALSE
"TCTX","GSM394571","1940",0.991080042285999,FALSE
"TCTX","GSM394572","1961",0.992818728641811,FALSE
"TCTX","GSM394573","2000",0.980014726516986,FALSE
"TCTX","GSM394574","2020",0.992156677783165,FALSE
"TCTX","GSM394575","2037",0.986878748948154,FALSE
"TCTX","GSM394576","2066",0.989914360354082,FALSE
"TCTX","GSM394676","2069",0.924498524890643,TRUE
"TCTX","GSM394677","2093",0.985134151102132,FALSE
"TCTX","GSM394579","2102",0.989618679597013,FALSE
"TCTX","GSM394580","4263",0.987902895048454,FALSE
"TCTX","GSM394581","4540",0.990522667331718,FALSE
"TCTX","GSM394582","4542",0.993562599581594,FALSE
"TCTX","GSM394583","4543",0.985172791811352,FALSE
"TCTX","GSM394584","4545",0.956198652261094,FALSE
"TCTX","GSM394585","4549",0.986133465226787,FALSE
"TCTX","GSM394678","4590",0.943019321522487,FALSE
"TCTX","GSM394586","4593",0.993875392137537,FALSE
"TCTX","GSM394587","4598",0.988669034008587,FALSE
"TCTX","GSM394588","4636",0.993846059445763,FALSE
"TCTX","GSM394589","4640",0.979753576203125,FALSE
"TCTX","GSM394590","4725",0.983917550843121,FALSE
"TCTX","GSM394679","4726",0.98532905042311,FALSE
"TCTX","GSM394680","4727",0.986490156474579,FALSE
"TCTX","GSM394630","4729",0.989747886209846,FALSE
"TCTX","GSM394631","4782",0.994063220035284,FALSE
"TCTX","GSM394632","4786",0.990577611476368,FALSE
"TCTX","GSM394633","4788",0.980806923994247,FALSE
"TCTX","GSM394634","4789",0.992639344816054,FALSE
"TCTX","GSM394627","4841",0.985702476918008,FALSE
"TCTX","GSM394681","4842",0.991531929975656,FALSE
"TCTX","GSM394682","4903",0.990839433495538,FALSE
"TCTX","GSM394628","4915",0.99214645225545,FALSE
"TCTX","GSM394683","4916",0.990524570282041,FALSE
"TCTX","GSM394684","4924",0.98931041307887,FALSE
"TCTX","GSM394674","5024",0.985960027124962,FALSE
"TCTX","GSM394577","5028",0.99209200832605,FALSE
"TCTX","GSM394578","5078",0.982797579611585,FALSE
"TCTX","GSM394635","5081",0.974303398482225,FALSE
"TCTX","GSM394636","5086",0.957616869960845,FALSE
"TCTX","GSM394637","5087",0.979299998253862,FALSE
